Time,T1.T,T3.T,T5.T
21589.1,283.145,288.533,292.918
21589.3,283.145,288.533,292.918
21589.3,283.145,288.533,292.918
21589.5,283.145,288.533,292.918
21589.5,283.145,288.533,292.918
21589.7,283.145,288.533,292.918
21589.7,283.145,288.533,292.918
21589.8,283.145,288.533,292.918
21589.8,283.145,288.533,292.918
21590,283.145,288.533,292.918
21590,283.145,288.533,292.918
21590.2,283.145,288.533,292.918
21590.2,283.145,288.533,292.918
21590.4,283.145,288.533,292.918
21590.4,283.145,288.533,292.918
21590.6,283.145,288.533,292.918
21590.6,283.145,288.533,292.918
21590.7,283.145,288.533,292.918
21590.7,283.145,288.533,292.918
21590.9,283.145,288.533,292.918
21590.9,283.145,288.533,292.918
21591.1,283.145,288.533,292.918
21591.1,283.145,288.533,292.918
21591.3,283.145,288.533,292.918
21591.3,283.145,288.533,292.918
21591.4,283.145,288.533,292.918
21591.4,283.145,288.533,292.918
21591.6,283.145,288.533,292.918
21591.6,283.145,288.533,292.918
21591.8,283.145,288.533,292.918
21591.8,283.145,288.533,292.918
21592,283.145,288.533,292.918
21592,283.145,288.533,292.918
21592.2,283.144,288.533,292.918
21592.2,283.144,288.533,292.918
21592.3,283.144,288.533,292.918
21592.3,283.144,288.533,292.918
21592.5,283.144,288.533,292.918
21592.5,283.144,288.533,292.918
21592.7,283.144,288.533,292.918
21592.7,283.144,288.533,292.918
21592.9,283.144,288.533,292.918
21592.9,283.144,288.533,292.918
21593.1,283.144,288.533,292.918
21593.1,283.144,288.533,292.918
21593.3,283.144,288.533,292.918
21593.3,283.144,288.533,292.918
21593.4,283.144,288.533,292.918
21593.4,283.144,288.533,292.918
21593.6,283.144,288.533,292.918
21593.6,283.144,288.533,292.918
21593.8,283.144,288.533,292.918
21593.8,283.144,288.533,292.918
21594,283.144,288.533,292.918
21594,283.144,288.533,292.918
21594.2,283.144,288.533,292.918
21594.2,283.144,288.533,292.918
21594.3,283.144,288.533,292.918
21594.3,283.144,288.533,292.918
21594.5,283.144,288.533,292.918
21594.5,283.144,288.533,292.918
21594.7,283.144,288.533,292.918
21594.7,283.144,288.533,292.918
21594.9,283.144,288.533,292.918
21594.9,283.144,288.533,292.918
21595.1,283.144,288.533,292.918
21595.1,283.144,288.533,292.918
21595.2,283.144,288.533,292.918
21595.2,283.144,288.533,292.918
21595.4,283.144,288.533,292.918
21595.4,283.144,288.533,292.918
21595.6,283.144,288.533,292.918
21595.6,283.144,288.533,292.918
21595.8,283.144,288.533,292.918
21595.8,283.144,288.533,292.918
21595.9,283.144,288.533,292.918
21595.9,283.144,288.533,292.918
21596.1,283.144,288.533,292.918
21596.1,283.144,288.533,292.918
21596.3,283.144,288.533,292.918
21596.3,283.144,288.533,292.918
21596.5,283.144,288.533,292.918
21596.5,283.144,288.533,292.918
21596.7,283.144,288.533,292.918
21596.7,283.144,288.533,292.918
21596.8,283.144,288.533,292.918
21596.8,283.144,288.533,292.918
21597,283.144,288.533,292.918
21597,283.144,288.533,292.918
21597.2,283.144,288.533,292.918
21597.2,283.144,288.533,292.918
21597.4,283.144,288.533,292.918
21597.4,283.144,288.533,292.918
21597.6,283.144,288.533,292.918
21597.6,283.144,288.533,292.918
21597.8,283.144,288.533,292.918
21597.8,283.144,288.533,292.918
21597.9,283.144,288.533,292.918
21597.9,283.144,288.533,292.918
21598.1,283.143,288.533,292.918
21598.1,283.143,288.533,292.918
21598.3,283.143,288.533,292.918
21598.3,283.143,288.533,292.918
21598.5,283.143,288.533,292.918
21598.5,283.143,288.533,292.918
21598.7,283.143,288.533,292.918
21598.7,283.143,288.533,292.918
21598.8,283.143,288.533,292.918
21598.8,283.143,288.533,292.918
21599,283.143,288.533,292.918
21599,283.143,288.533,292.918
21599.2,283.143,288.533,292.918
21599.2,283.143,288.533,292.918
21599.4,283.143,288.533,292.918
21599.4,283.143,288.533,292.918
21599.6,283.143,288.533,292.918
21599.6,283.143,288.533,292.918
21599.7,283.143,288.533,292.918
21599.7,283.143,288.533,292.918
21599.9,283.143,288.533,292.918
21599.9,283.143,288.533,292.918
21600,283.143,288.533,292.918
21600,283.143,288.533,292.918
21600,283.143,288.533,292.918
21700,283.126,288.532,292.916
21700,283.126,288.532,292.916
21720,283.123,288.532,292.916
21800,283.11,288.531,292.914
21800,283.11,288.531,292.914
21840,283.103,288.531,292.913
21900,283.093,288.53,292.912
21900,283.093,288.53,292.912
21960,283.083,288.529,292.911
22000,283.077,288.529,292.91
22000,283.077,288.529,292.91
22080,283.064,288.527,292.908
22100,283.061,288.527,292.908
22100,283.061,288.527,292.908
22200,283.044,288.523,292.906
22200,283.044,288.523,292.906
22200,283.044,288.523,292.906
22300,283.028,288.518,292.904
22300,283.028,288.518,292.904
22320,283.025,288.516,292.903
22400,283.013,288.51,292.902
22400,283.013,288.51,292.902
22440,283.006,288.507,292.901
22500,282.997,288.501,292.899
22500,282.997,288.501,292.899
22560,282.987,288.494,292.898
22600,282.981,288.489,292.897
22600,282.981,288.489,292.897
22680,282.969,288.478,292.896
22700,282.966,288.475,292.895
22700,282.966,288.475,292.895
22800,282.95,288.458,292.893
22800,282.95,288.458,292.893
22800,282.95,288.458,292.893
22900,282.935,288.439,292.891
22900,282.935,288.439,292.891
22920,282.932,288.435,292.891
23000,282.92,288.418,292.889
23000,282.92,288.418,292.889
23040,282.914,288.409,292.888
23100,282.905,288.394,292.887
23100,282.905,288.394,292.887
23160,282.896,288.378,292.886
23200,282.89,288.367,292.885
23200,282.89,288.367,292.885
23280,282.878,288.344,292.883
23300,282.875,288.338,292.883
23300,282.875,288.338,292.883
23400,282.86,288.307,292.881
23400,282.86,288.307,292.881
23400,282.86,288.307,292.881
23500,282.845,288.273,292.879
23500,282.845,288.273,292.879
23520,282.842,288.266,292.878
23600,282.831,288.237,292.877
23600,282.831,288.237,292.877
23640,282.825,288.222,292.876
23700,282.816,288.199,292.875
23700,282.816,288.199,292.875
23760,282.807,288.175,292.873
23800,282.802,288.159,292.873
23800,282.802,288.159,292.873
23880,282.79,288.125,292.871
23900,282.787,288.116,292.87
23900,282.787,288.116,292.87
24000,282.773,288.072,292.868
24000,282.773,288.072,292.868
24000,282.773,288.072,292.868
24100,282.759,288.026,292.866
24100,282.759,288.026,292.866
24120,282.756,288.017,292.866
24200,282.745,287.978,292.864
24200,282.745,287.978,292.864
24240,282.739,287.958,292.863
24300,282.731,287.928,292.862
24300,282.731,287.928,292.862
24360,282.722,287.898,292.861
24400,282.717,287.877,292.86
24400,282.717,287.877,292.86
24480,282.706,287.835,292.858
24500,282.703,287.825,292.858
24500,282.703,287.825,292.858
24600,282.689,287.771,292.856
24600,282.689,287.771,292.856
24600,282.689,287.771,292.856
24700,282.675,287.715,292.854
24700,282.675,287.715,292.854
24720,282.672,287.704,292.854
24800,282.661,287.659,292.852
24800,282.661,287.659,292.852
24840,282.656,287.636,292.851
24900,282.648,287.602,292.85
24900,282.648,287.602,292.85
24960,282.639,287.567,292.849
25000,282.634,287.543,292.848
25000,282.634,287.543,292.848
25080,282.623,287.496,292.846
25100,282.62,287.484,292.846
25100,282.62,287.484,292.846
25200,282.607,287.424,292.844
25200,282.607,287.424,292.844
25200,282.607,287.424,292.844
25300,282.593,287.363,292.842
25300,282.593,287.363,292.842
25320,282.591,287.351,292.841
25400,282.58,287.301,292.84
25400,282.58,287.301,292.84
25440,282.575,287.277,292.839
25500,282.567,287.24,292.837
25500,282.567,287.24,292.837
25560,282.558,287.202,292.836
25600,282.553,287.177,292.835
25600,282.553,287.177,292.835
25680,282.542,287.127,292.834
25700,282.54,287.114,292.833
25700,282.54,287.114,292.833
25800,282.526,287.051,292.831
25800,282.526,287.051,292.831
25800,282.526,287.051,292.831
25900,282.512,286.988,292.829
25900,282.512,286.988,292.829
25920,282.51,286.976,292.829
26000,282.498,286.925,292.827
26000,282.498,286.925,292.827
26040,282.493,286.9,292.826
26100,282.485,286.862,292.825
26100,282.485,286.862,292.825
26160,282.476,286.823,292.824
26200,282.471,286.798,292.823
26200,282.471,286.798,292.823
26280,282.459,286.747,292.821
26300,282.456,286.735,292.821
26300,282.456,286.735,292.821
26400,282.442,286.672,292.819
26400,282.442,286.672,292.819
26400,282.442,286.672,292.819
26500,282.428,286.609,292.817
26500,282.428,286.609,292.817
26520,282.425,286.596,292.816
26600,282.413,286.546,292.815
26600,282.413,286.546,292.815
26640,282.407,286.521,292.814
26700,282.398,286.483,292.813
26700,282.398,286.483,292.813
26760,282.389,286.446,292.811
26800,282.383,286.421,292.811
26800,282.383,286.421,292.811
26880,282.371,286.372,292.809
26900,282.368,286.359,292.809
26900,282.368,286.359,292.809
27000,282.352,286.298,292.806
27000,282.352,286.298,292.806
27000,282.352,286.298,292.806
27100,282.336,286.237,292.804
27100,282.336,286.237,292.804
27120,282.333,286.225,292.804
27200,282.32,286.176,292.802
27200,282.32,286.176,292.802
27240,282.314,286.152,292.802
27300,282.304,286.117,292.8
27300,282.304,286.117,292.8
27360,282.294,286.081,292.799
27400,282.288,286.057,292.798
27400,282.288,286.057,292.798
27480,282.274,286.01,292.797
27500,282.271,285.999,292.796
27500,282.271,285.999,292.796
27600,282.254,285.94,292.794
27600,282.254,285.94,292.794
27600,282.254,285.94,292.794
27700,282.237,285.883,292.792
27700,282.237,285.883,292.792
27720,282.234,285.872,292.792
27745.4,282.229,285.857,292.791
27745.4,282.229,285.857,292.791
27800,282.22,285.855,292.79
27800,282.22,285.855,292.79
27840,282.213,285.855,292.789
27900,282.202,285.855,292.788
27900,282.202,285.855,292.788
27960,282.191,285.856,292.787
28000,282.184,285.856,292.786
28000,282.184,285.856,292.786
28080,282.17,285.856,292.784
28100,282.166,285.856,292.784
28100,282.166,285.856,292.784
28200,282.148,285.857,292.782
28200,282.148,285.857,292.782
28200,282.148,285.857,292.782
28300,282.129,285.857,292.78
28300,282.129,285.857,292.78
28320,282.125,285.857,292.779
28400,282.11,285.858,292.778
28400,282.11,285.858,292.778
28440,282.103,285.858,292.777
28500,282.091,285.858,292.776
28500,282.091,285.858,292.776
28560,282.08,285.858,292.774
28600,282.072,285.858,292.774
28600,282.072,285.858,292.774
28680,282.056,285.859,292.772
28700,282.052,285.859,292.771
28700,282.052,285.859,292.771
28800,282.033,285.859,292.769
28800,282.033,285.859,292.769
28800,282.033,285.859,292.769
28900,282.013,285.859,292.767
28900,282.013,285.859,292.767
28920,282.009,285.859,292.767
29000,281.993,285.859,292.765
29000,281.993,285.859,292.765
29040,281.985,285.859,292.764
29100,281.973,285.859,292.763
29100,281.973,285.859,292.763
29160,281.96,285.859,292.762
29200,281.952,285.86,292.761
29200,281.952,285.86,292.761
29280,281.935,285.86,292.76
29300,281.931,285.86,292.759
29300,281.931,285.86,292.759
29400,281.91,285.86,292.757
29400,281.91,285.86,292.757
29400,281.91,285.86,292.757
29500,281.888,285.86,292.755
29500,281.888,285.86,292.755
29520,281.884,285.86,292.755
29600,281.866,285.86,292.753
29600,281.866,285.86,292.753
29640,281.858,285.86,292.752
29700,281.844,285.86,292.751
29700,281.844,285.86,292.751
29760,281.83,285.86,292.75
29800,281.821,285.86,292.749
29800,281.821,285.86,292.749
29880,281.803,285.86,292.747
29900,281.798,285.86,292.747
29900,281.798,285.86,292.747
30000,281.775,285.86,292.745
30000,281.775,285.86,292.745
30000,281.775,285.86,292.745
30100,281.751,285.86,292.743
30100,281.751,285.86,292.743
30120,281.746,285.86,292.742
30200,281.726,285.86,292.741
30200,281.726,285.86,292.741
30240,281.716,285.86,292.74
30300,281.701,285.86,292.739
30300,281.701,285.86,292.739
30360,281.686,285.86,292.737
30400,281.676,285.86,292.737
30400,281.676,285.86,292.737
30480,281.656,285.86,292.735
30500,281.65,285.86,292.734
30500,281.65,285.86,292.734
30600,281.624,285.86,292.732
30600,281.624,285.86,292.732
30600,281.624,285.86,292.732
30700,281.598,285.86,292.73
30700,281.598,285.86,292.73
30720,281.593,285.86,292.73
30800,281.571,285.86,292.728
30800,281.571,285.86,292.728
30840,281.56,285.86,292.728
30900,281.544,285.86,292.726
30900,281.544,285.86,292.726
30960,281.527,285.86,292.725
31000,281.516,285.86,292.724
31000,281.516,285.86,292.724
31080,281.494,285.86,292.723
31100,281.488,285.86,292.722
31100,281.488,285.86,292.722
31200,281.46,285.86,292.72
31200,281.46,285.86,292.72
31200,281.46,285.86,292.72
31300,281.432,285.86,292.718
31300,281.432,285.86,292.718
31320,281.426,285.86,292.718
31400,281.403,285.86,292.716
31400,281.403,285.86,292.716
31440,281.391,285.86,292.715
31500,281.374,285.86,292.714
31500,281.374,285.86,292.714
31560,281.356,285.86,292.713
31600,281.344,285.86,292.712
31600,281.344,285.86,292.712
31680,281.321,285.86,292.71
31700,281.315,285.86,292.71
31700,281.315,285.86,292.71
31800,281.285,285.86,292.708
31800,281.285,285.86,292.708
31800,281.285,285.86,292.708
31900,281.256,285.86,292.706
31900,281.256,285.86,292.706
31920,281.25,285.86,292.705
32000,281.226,285.86,292.704
32000,281.226,285.86,292.704
32040,281.214,285.86,292.703
32100,281.196,285.86,292.702
32100,281.196,285.86,292.702
32160,281.179,285.86,292.7
32200,281.167,285.86,292.7
32200,281.167,285.86,292.7
32280,281.143,285.86,292.698
32300,281.137,285.86,292.698
32300,281.137,285.86,292.698
32364.2,281.118,285.86,292.696
32364.2,281.118,285.86,292.696
32364.5,281.118,285.86,292.696
32364.5,281.118,285.86,292.696
32364.9,281.118,285.86,292.696
32364.9,281.118,285.86,292.696
32365.3,281.118,285.86,292.696
32365.3,281.118,285.86,292.696
32365.6,281.118,285.86,292.696
32365.6,281.118,285.86,292.696
32366,281.118,285.86,292.696
32366,281.118,285.86,292.696
32366.3,281.118,285.86,292.696
32366.3,281.118,285.86,292.696
32366.7,281.117,285.86,292.696
32366.7,281.117,285.86,292.696
32367.1,281.117,285.86,292.696
32367.1,281.117,285.86,292.696
32367.4,281.117,285.859,292.696
32367.4,281.117,285.859,292.696
32367.8,281.117,285.859,292.696
32367.8,281.117,285.859,292.696
32368.1,281.117,285.859,292.696
32368.1,281.117,285.859,292.696
32368.5,281.117,285.859,292.696
32368.5,281.117,285.859,292.696
32368.9,281.117,285.859,292.696
32368.9,281.117,285.859,292.696
32369.2,281.117,285.859,292.696
32369.2,281.117,285.859,292.696
32369.6,281.117,285.859,292.696
32369.6,281.117,285.859,292.696
32369.9,281.116,285.859,292.696
32369.9,281.116,285.859,292.696
32370.3,281.116,285.859,292.696
32370.3,281.116,285.859,292.696
32370.7,281.116,285.859,292.696
32370.7,281.116,285.859,292.696
32371,281.116,285.858,292.696
32371,281.116,285.858,292.696
32371.4,281.116,285.858,292.696
32371.4,281.116,285.858,292.696
32371.7,281.116,285.858,292.696
32371.7,281.116,285.858,292.696
32372.1,281.116,285.858,292.696
32372.1,281.116,285.858,292.696
32372.5,281.116,285.858,292.696
32372.5,281.116,285.858,292.696
32372.8,281.116,285.858,292.696
32372.8,281.116,285.858,292.696
32373.2,281.116,285.858,292.696
32373.2,281.116,285.858,292.696
32373.5,281.115,285.857,292.696
32373.5,281.115,285.857,292.696
32373.9,281.115,285.857,292.696
32373.9,281.115,285.857,292.696
32374.3,281.115,285.857,292.696
32374.3,281.115,285.857,292.696
32374.6,281.115,285.857,292.696
32374.6,281.115,285.857,292.696
32375,281.115,285.857,292.696
32375,281.115,285.857,292.696
32375.3,281.115,285.857,292.696
32375.3,281.115,285.857,292.696
32375.7,281.115,285.856,292.696
32375.7,281.115,285.856,292.696
32376.1,281.115,285.856,292.696
32376.1,281.115,285.856,292.696
32376.4,281.115,285.856,292.696
32376.4,281.115,285.856,292.696
32376.8,281.114,285.856,292.696
32376.8,281.114,285.856,292.696
32377.1,281.114,285.856,292.696
32377.1,281.114,285.856,292.696
32377.5,281.114,285.856,292.696
32377.5,281.114,285.856,292.696
32377.9,281.114,285.855,292.696
32377.9,281.114,285.855,292.696
32378.2,281.114,285.855,292.696
32378.2,281.114,285.855,292.696
32378.6,281.114,285.855,292.696
32378.6,281.114,285.855,292.696
32378.9,281.114,285.855,292.696
32378.9,281.114,285.855,292.696
32379.3,281.114,285.855,292.696
32379.3,281.114,285.855,292.696
32379.7,281.114,285.854,292.696
32379.7,281.114,285.854,292.696
32380,281.114,285.854,292.696
32380,281.114,285.854,292.696
32380.4,281.113,285.854,292.696
32380.4,281.113,285.854,292.696
32380.7,281.113,285.854,292.696
32380.7,281.113,285.854,292.696
32381.1,281.113,285.854,292.696
32381.1,281.113,285.854,292.696
32381.5,281.113,285.854,292.696
32381.5,281.113,285.854,292.696
32381.8,281.113,285.853,292.696
32381.8,281.113,285.853,292.696
32382.2,281.113,285.853,292.696
32382.2,281.113,285.853,292.696
32382.5,281.113,285.853,292.696
32382.5,281.113,285.853,292.696
32382.9,281.113,285.853,292.696
32382.9,281.113,285.853,292.696
32383.3,281.113,285.853,292.696
32383.3,281.113,285.853,292.696
32383.6,281.112,285.852,292.696
32383.6,281.112,285.852,292.696
32384,281.112,285.852,292.696
32384,281.112,285.852,292.696
32384.3,281.112,285.852,292.696
32384.3,281.112,285.852,292.696
32384.7,281.112,285.852,292.696
32384.7,281.112,285.852,292.696
32385.1,281.112,285.852,292.696
32385.1,281.112,285.852,292.696
32385.4,281.112,285.851,292.696
32385.4,281.112,285.851,292.696
32385.8,281.112,285.851,292.696
32385.8,281.112,285.851,292.696
32386.1,281.112,285.851,292.696
32386.1,281.112,285.851,292.696
32386.5,281.112,285.851,292.696
32386.5,281.112,285.851,292.696
32386.9,281.112,285.851,292.696
32386.9,281.112,285.851,292.696
32387.2,281.111,285.85,292.696
32387.2,281.111,285.85,292.696
32387.6,281.111,285.85,292.696
32387.6,281.111,285.85,292.696
32387.9,281.111,285.85,292.696
32387.9,281.111,285.85,292.696
32388.3,281.111,285.85,292.696
32388.3,281.111,285.85,292.696
32388.7,281.111,285.85,292.696
32388.7,281.111,285.85,292.696
32389,281.111,285.849,292.696
32389,281.111,285.849,292.696
32389.4,281.111,285.849,292.696
32389.4,281.111,285.849,292.696
32389.7,281.111,285.849,292.696
32389.7,281.111,285.849,292.696
32390.1,281.111,285.849,292.696
32390.1,281.111,285.849,292.696
32390.5,281.11,285.849,292.696
32390.5,281.11,285.849,292.696
32390.8,281.11,285.848,292.696
32390.8,281.11,285.848,292.696
32391.2,281.11,285.848,292.696
32391.2,281.11,285.848,292.696
32391.5,281.11,285.848,292.696
32391.5,281.11,285.848,292.696
32391.9,281.11,285.848,292.696
32391.9,281.11,285.848,292.696
32392.3,281.11,285.847,292.696
32392.3,281.11,285.847,292.696
32392.6,281.11,285.847,292.696
32392.6,281.11,285.847,292.696
32393,281.11,285.847,292.696
32393,281.11,285.847,292.696
32393.3,281.11,285.847,292.696
32393.3,281.11,285.847,292.696
32393.7,281.109,285.847,292.696
32393.7,281.109,285.847,292.696
